text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images
RT @96_giovane: ÍNDIO &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; corinthians http://t.co/jn6ln2pLRT||JtechNet|606422907095531520|125424572|pt|Twitter for Android |http://pbs.twimg.com/profile_images/591347785326288897/nl2rr2FV_normal.jpg||||Thu Jun 04 11:31:02 +0000 2015|1433417462|Retweet|24|0|||||http://twitter.com/96_giovane/status/606314071332384768/photo/1|http://pbs.twimg.com/media/CGoPbvtUYAAughg.jpg||96_giovane|2808458042|||2808458042|96_giovane|606314071332384768|Twitter Web Client |Thu Jun 04 04:18:34 +0000 2015|8219|294|513|2|4018|Mon Mar 22 19:30:18 +0000 2010|pt|Brasil|Brasilia|Doente é gremista , nós somos fanáticos!|http://t.co/Il59vnvWU6||||100387.jpg
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||Mila_Paaz|606420983843581952|396104532|pt|Twitter for iPad |http://pbs.twimg.com/profile_images/564052786296672257/DkEr2btX_normal.jpeg||||Thu Jun 04 11:23:23 +0000 2015|1433417003|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|3651|109|73|0|976|Sat Oct 22 19:08:51 +0000 2011|pt|Smiler, Lovatic & Ranger|Greenland|Ser Feliz, sorrir & acreditar !|||||100020.png
Gente vejam isso 😍 #Indio http://t.co/JIeQHYsh76 http://t.co/6OvJSW35Iv||DiasRenatasr|606420915979735040|2806000462|pt|Twitter for Android |http://pbs.twimg.com/profile_images/604395989659717634/4CE7PPnV_normal.jpg||||Thu Jun 04 11:23:07 +0000 2015|1433416987|Tweet|0|0|||#Indio|"""http://diversao.terra.com.br/gente/spot/blog/2015/06/04/conheca-um-pouco-mais-de-gustavo-stockler-um-astro-da-internet-brasileira/"""|http://twitter.com/DiasRenatasr/status/606420915979735040/photo/1|http://pbs.twimg.com/media/CGpwmaNWgAAHV6a.jpg|||||||||||765|80|170|0|1423|Sat Oct 04 18:20:25 +0000 2014|pt|||Rhythmics Gymnastics ❤❤❤           Gustaa Stockler|||True||100423.jpg
RT @jgarganteclosa: Indígena via @TimeOutBCN ;) http://t.co/VJ4Y7ngvB4||Pentabaneao|606420743484805120|1881166626|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607614625820078080/_ASweV-d_normal.png||||Thu Jun 04 11:22:26 +0000 2015|1433416946|Retweet|1|0|||||http://twitter.com/jgarganteclosa/status/606415998305091584/photo/1|http://pbs.twimg.com/media/CGpsEdpXAAE5Soa.jpg||jgarganteclosa, TimeOutBCN|3064853416, 109215796|||3064853416|jgarganteclosa|606415998305091584|Twitter for iPhone |Thu Jun 04 11:03:35 +0000 2015|20157|389|322|11|17203|Wed Sep 18 23:18:41 +0000 2013|ca|3 pulseras festivaleras|Madrid|Foraire de base, independentista, democràtic, crític, punkoso-rockoso-skasoso, xopejador, amb valors i apàtrida en termes forils. RT is not Joey Dorsey. (111)|||||100424.jpg
Indígena via @TimeOutBCN ;) http://t.co/VJ4Y7ngvB4||jgarganteclosa|606415998305091584|3064853416|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/602621876477829121/4lKBhoRX_normal.jpg||||Thu Jun 04 11:03:35 +0000 2015|1433415815|Tweet|1|1|||||http://twitter.com/jgarganteclosa/status/606415998305091584/photo/1|http://pbs.twimg.com/media/CGpsEdpXAAE5Soa.jpg||TimeOutBCN|109215796||||||||3791|1914|928|21|558|Sat Feb 28 13:53:10 +0000 2015|ca|La Salut (Gràcia)||Treballador d'autobusos de TMB amb la filosofia de José Martí: Fer és la millor manera de dir. De la CUP i la COS: @CapgiremBCN @cos_tb @CUPBarcelona|||||100424.jpg
vou contar a um índio que hoje @Kefera vai está  #KeferaNoEncontro 😍❤️ http://t.co/IjK9D2I3zZ||YoioYy|606412553980416000|3080144572|pt|Twitter for Android |http://pbs.twimg.com/profile_images/606864312246910977/7wWutTEJ_normal.jpg||||Thu Jun 04 10:49:54 +0000 2015|1433414994|Tweet|0|2|||#KeferaNoEncontro||http://twitter.com/YoioYy/status/606412553980416000/photo/1|http://pbs.twimg.com/media/CGpo__qWwAAMR56.jpg||Kefera|37545509||||||||3723|258|111|0|4657|Sun Mar 08 19:34:35 +0000 2015|pt|||Pernambucana,mais velha q a kéfera e mas nova q a bruna louise,amo arte,música e artesanato,gosto de novas amizades.|||True||100425.jpg
peça que um dia o mundo teve indios hoje tem  pessoas babaca queria voltar o passado http://t.co/1KroR3qdLd||lezinho18|606412419259318273|3302114223|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/604029462095728640/IGKZFUDb_normal.jpg||||Thu Jun 04 10:49:22 +0000 2015|1433414962|Tweet|0|0|||||http://twitter.com/lezinho18/status/606412419259318273/photo/1|http://pbs.twimg.com/media/CGpo4Z-W0AAzcF4.jpg|||||||||||38|52|202|0|6|Thu May 28 20:58:49 +0000 2015|pt||||||True||100426.jpg
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||infifthcase|606411879121055744|466745922|pt|Mobile Web (M5) |http://pbs.twimg.com/profile_images/605882767537115136/M1YqUqh6_normal.png||||Thu Jun 04 10:47:13 +0000 2015|1433414833|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|58556|10484|10300|0|1266|Tue Jan 17 19:01:14 +0000 2012|pt||Brasilia|I just wanna be yours, 'cause you are the only one I see @laurinahdime|https://t.co/mCHwIrJYCC||||100020.png
Uma esperança para as terras indígenas? https://t.co/eTidcHW1yG http://t.co/1ERJpL4Aw7||cridaonews1|606403617105416192|2597002610|pt|WordPress.com |http://pbs.twimg.com/profile_images/509284273908506624/dx49HBls_normal.jpeg||||Thu Jun 04 10:14:23 +0000 2015|1433412863|Tweet|0|0||||"""https://cridaosantana.wordpress.com/2015/06/04/uma-esperanca-para-as-terras-indigenas"""|http://twitter.com/cridaonews1/status/606403617105416192/photo/1|http://pbs.twimg.com/media/CGpg4EOVAAAl014.jpg|||||||||||68154|235|205|11|4|Mon Jun 30 22:33:16 +0000 2014|pt|ARAÇATUBA-SP||Lágrimas não são argumentos...|||||100427.jpg
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||Biebercondaloka|606381226744811520|1620685837|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607266560126894080/5xvOmfx2_normal.jpg||||Thu Jun 04 08:45:25 +0000 2015|1433407525|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|6451|466|1811|5|5808|Thu Jul 25 15:41:19 +0000 2013|pt||Brasilia|Oh-oh oh oh oh My Favorite , My Favorite , My Favorite , My Favorite Girl|||True||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||FUCKVASILAO|606380917708476417|1320736176|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607408144948559872/K1uHkQK4_normal.png||||Thu Jun 04 08:44:11 +0000 2015|1433407451|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|66906|13353|10913|105|5498|Mon Apr 01 17:06:31 +0000 2013|pt|2/3|Brasilia||https://t.co/QZ3XJj4GvX||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||TiaSofia1|606378670513635328|1711034600|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/587333162562387968/lwGJBzOf_normal.png||||Thu Jun 04 08:35:15 +0000 2015|1433406915|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|42028|565|2000|8|42350|Thu Aug 29 21:26:33 +0000 2013|pt|||Nicki 3|||||100020.png
#QuestãoIndígena #Senado Uma esperança para as terras indígenas? http://t.co/zLNIgulYbi http://t.co/FJgdACIZnc||noticias24br|606362895484485632|2730769861|pt|dlvr.it |http://pbs.twimg.com/profile_images/499764265511702528/P_vJtnn__normal.jpeg||||Thu Jun 04 07:32:34 +0000 2015|1433403154|Tweet|0|0|||#QuestãoIndígena, #Senado|"""http://dlvr.it/B5VnCt"""|http://twitter.com/noticias24br/status/606362895484485632/photo/1|http://pbs.twimg.com/media/CGo71zcVIAE8Byy.jpg|||||||||||316402|4308|3555|24|3|Thu Aug 14 02:16:13 +0000 2014|en|BRASIL|Santiago|Notícias em tempo real e surreal para e de todo o Brasil|||True||100428.jpg
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||camzbrilhosa|606346935130288130|2319865231|pt|Mobile Web (M5) |http://pbs.twimg.com/profile_images/581320356008476672/3Gn8gXWp_normal.jpg||||Thu Jun 04 06:29:09 +0000 2015|1433399349|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|29313|903|2002|2|8297|Thu Jan 30 23:26:11 +0000 2014|pt||Hawaii|⇨ @drewncamz You are my life, my idiot, my love and I love you more than anything ♥ ⇦|||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||nicktommo91|606346870458327040|2783514109|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607415357289185280/egiUXb5a_normal.jpg||||Thu Jun 04 06:28:53 +0000 2015|1433399333|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|10978|865|1999|7|9884|Mon Sep 01 04:44:24 +0000 2014|pt|coxa do harry.||remember only god can judge us!!directioner// stela,nicole, hellou!!|http://t.co/RxGQmX0YAQ||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||deza_aribeiro|606340183873748992|3001566370|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607285971273564160/RJQYnhSw_normal.jpg||||Thu Jun 04 06:02:19 +0000 2015|1433397739|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|903|34|52|1|150|Tue Jan 27 15:31:53 +0000 2015|pt|São José dos Campos, São Paulo||São as nossas escolhas que revelam o que realmente somos, muito mais do que as nossas qualidades. - Alvo Dumbledore|||True||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||Ellen_anaa|606338255387299840|1615780201|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/606330924414943232/LxdyWga-_normal.jpg||||Thu Jun 04 05:54:39 +0000 2015|1433397279|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|5126|705|2000|4|5240|Tue Jul 23 17:41:46 +0000 2013|pt||Brasilia|Solteira de carteirinha soltinha que nem arroz ✖️ Brazil / Rio de Janeiro|||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||aguiarbundudo|606337583308787712|2806169401|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/606876115588796416/vR2SWNBP_normal.jpg||||Thu Jun 04 05:51:59 +0000 2015|1433397119|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|10255|3004|2941|0|3488|Fri Sep 12 20:22:21 +0000 2014|pt||Mid-Atlantic|Se não responder aqui,me chame na minha outra conta @meganfox|||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||fuckvitrol|606337454677880832|3161533233|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/601510446626136065/x57aRtVz_normal.jpg||||Thu Jun 04 05:51:29 +0000 2015|1433397089|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|4114|570|548|0|707|Sun Apr 12 23:37:07 +0000 2015|pt|||I don't want to be different, I want the world outside to be different.|https://t.co/ucsJ8UWdmo||True||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||keferadefesa|606336523777245185|1965129224|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607751221835890688/3Rgrutaz_normal.jpg||||Thu Jun 04 05:47:47 +0000 2015|1433396867|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|4181|1207|1902|1|5137|Wed Oct 16 16:40:39 +0000 2013|pt|Justin follows ✅|Brasilia|❄ Kéfera and Demi Lovato is my life ❄|https://t.co/8BdV1Q7AuU||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||T0mm0rrida|606333374354092032|2421531600|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607776224933515264/IXx9U9Rr_normal.png||||Thu Jun 04 05:35:16 +0000 2015|1433396116|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|10938|1099|1257|0|398|Tue Apr 01 04:39:25 +0000 2014|pt|•1d •Ll •mj •zm •ddl •pjo •spn|Buenos Aires|always in my heart @Malikliente|https://t.co/TptuOoY2TB||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||heyluba_|606332505323634688|2826950364|pt|Mobile Web (M5) |http://pbs.twimg.com/profile_images/514166809780449280/VRSlgkhH_normal.jpeg||||Thu Jun 04 05:31:49 +0000 2015|1433395909|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|50|17|27|0|77|Mon Sep 22 21:30:54 +0000 2014|pt|Rio Grande do Sul||Ace of spades|||||100020.png
Niver do indio http://t.co/VX4MLgKWoz||marcosrpoa|606331849292562432|148765181|pt|Twitter for Android |http://pbs.twimg.com/profile_images/505364940396314624/dJC1RtD6_normal.jpeg||||Thu Jun 04 05:29:12 +0000 2015|1433395752|Tweet|0|0|||||http://twitter.com/marcosrpoa/status/606331849292562432/photo/1|http://pbs.twimg.com/media/CGoflJIW0AAx4WO.jpg|||||||||||23880|326|687|1|1009|Thu May 27 14:57:21 +0000 2010|pt|Porto Alegre|Mid-Atlantic|eu tenho medo da musica do pião da casa própria ..|||||100429.jpg
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||citou_buchmann|606327910056755200|3296223658|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607270698285989888/U-GNMH9Q_normal.jpg||||Thu Jun 04 05:13:33 +0000 2015|1433394813|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|453|34|24|0|289|Sun May 24 05:59:55 +0000 2015|pt|Since 24/05/2015 |Pacific Time (US & Canada)|Não shippa Kesta? Morre que passa@kefera @gustastockler29/05 Kesta se assumiu  #KestaIsReal|||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||jacksbiitch|606327129396117504|2455494400|pt|Twitter for Android |http://pbs.twimg.com/profile_images/601152888681996290/KyCY2GhT_normal.jpg||||Thu Jun 04 05:10:27 +0000 2015|1433394627|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|14125|527|530|4|18932|Wed Apr 02 17:23:12 +0000 2014|en|Brazil|Brasilia|Sou só mais uma otaria que sofre por umas bichas ai|http://t.co/zP7Gg7IBmo||||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||790187a7f1cb435|606324940103647232|2996319333|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607361700136894464/heFcXjsk_normal.jpg||||Thu Jun 04 05:01:45 +0000 2015|1433394105|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|431|212|315|2|1713|Sat Jan 24 19:11:24 +0000 2015|pt|||INSTAGRAM: LULU_STYLES_ SNAP: LUHSOARES  PS: LEU A BIO TEM QUE SEGUIR ❤|||True||100020.png
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||usmilelucasl|606322450402574336|3295624901|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607612862924783616/AbsxbS-9_normal.jpg||||Thu Jun 04 04:51:51 +0000 2015|1433393511|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|1405|64|47|0|15|Sat May 23 19:38:05 +0000 2015|pt|Curitiba, Paraná|Pacific Time (US & Canada)|Tinha que ser fã do maromba que parece um gibi. (antiga @/morenadoxarope)|||||100020.png
RT @96_giovane: ÍNDIO &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; corinthians http://t.co/jn6ln2pLRT||isBitu|606322357259640832|47002692|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/1537875439/iserranegra_normal.jpg||||Thu Jun 04 04:51:29 +0000 2015|1433393489|Retweet|24|0|||||http://twitter.com/96_giovane/status/606314071332384768/photo/1|http://pbs.twimg.com/media/CGoPbvtUYAAughg.jpg||96_giovane|2808458042|||2808458042|96_giovane|606314071332384768|Twitter Web Client |Thu Jun 04 04:18:34 +0000 2015|16189|331|1031|8|52|Sun Jun 14 01:14:07 +0000 2009|pt|Olinda - Pernambuco|Brasilia|a vida é escrita a cada dia! a historia se faz por quem olha para o futuro e não por quem se prende ao passado e a pessoa. http://t.co/hLUtcALKKL|http://t.co/Gqui0YCFIu||||100387.jpg
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||_Spaces4|606322300116443136|2874508157|pt|Twitter for Android |http://pbs.twimg.com/profile_images/607375296141082624/sKe4MjpN_normal.jpg||||Thu Jun 04 04:51:15 +0000 2015|1433393475|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|6755|1306|1491|1|161|Thu Nov 13 01:03:53 +0000 2014|pt||Mid-Atlantic|“Pobre menina, dava conselhos que nem ela mesma seguia.”  — Zayn Malik|||||100020.png
RT @96_giovane: ÍNDIO &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; corinthians http://t.co/jn6ln2pLRT||raissamg|606320645266403328|174703505|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/597524227261083648/rTF6cF2B_normal.jpg||||Thu Jun 04 04:44:41 +0000 2015|1433393081|Retweet|24|0|||||http://twitter.com/96_giovane/status/606314071332384768/photo/1|http://pbs.twimg.com/media/CGoPbvtUYAAughg.jpg||96_giovane|2808458042|||2808458042|96_giovane|606314071332384768|Twitter Web Client |Thu Jun 04 04:18:34 +0000 2015|58594|1437|591|36|220|Wed Aug 04 16:19:09 +0000 2010|pt||Brasilia|Rio Grande do Sul / Santa Catarina|||||100387.jpg
RT @96_giovane: ÍNDIO &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; corinthians http://t.co/jn6ln2pLRT||arykropidloski|606319868724551680|162794538|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/597928211394260992/KNUwGRbg_normal.jpg||||Thu Jun 04 04:41:36 +0000 2015|1433392896|Retweet|24|0|||||http://twitter.com/96_giovane/status/606314071332384768/photo/1|http://pbs.twimg.com/media/CGoPbvtUYAAughg.jpg||96_giovane|2808458042|||2808458042|96_giovane|606314071332384768|Twitter Web Client |Thu Jun 04 04:18:34 +0000 2015|51139|524|412|1|4253|Sun Jul 04 18:07:49 +0000 2010|en|Porto Alegre|Greenland||https://t.co/jR0gf8DAVN||||100387.jpg
RT @FrasesdaKefera: O índio @gustastockler vai ver a mulher branca @Kefera amanhã? #KeferaNoEncontro http://t.co/7wK1Vsbiij||sofaloavrdd|606319523726290944|631208724|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/600022559950807040/uhjk_X8i_normal.jpg||||Thu Jun 04 04:40:13 +0000 2015|1433392813|Retweet|182|0|||#KeferaNoEncontro||http://twitter.com/FrasesdaKefera/status/606275892873207808/photo/1|http://pbs.twimg.com/media/CGnsthmWQAAwEtA.png||FrasesdaKefera, gustastockler, Kefera|66256190, 31631327, 37545509|||66256190|FrasesdaKefera|606275892873207808|Twitter Web Client |Thu Jun 04 01:46:51 +0000 2015|3059|218|1090|1|5562|Mon Jul 09 14:16:17 +0000 2012|pt|Rio de Janeiro ,Brasil|Brasilia|Carioca , nao vivo somente por THG, sou fã de varias outras Sagas ,Series, Filmes,Livros.... nao gostou do meu TT pode sair lindo|||||100020.png
